Trtmt,Camt,Namt,Pamt,Sample,Timepoint,Replicate,soilweight,Bottleheadspace_mL,ppm_CO2,Time_min,umol_CO2_L_air,umol_CO2_ml_air,umol_CO2,mg_CO2,mg_CO2_C,mg_CO2_C_gsoil,ug_CO2_C_gsoil,ugCO2C_gsoil_min,T24hr_CO2_sum,T24hr_ppm_min,T48hr_CO2_sum,T48hr_ppm_min,total_ppm_min,extP,ubialP,extC,extN,ubialC,ubialN,ubial C_N
low_C_no_N_low_P,low_C,no_N,low_P,65,T3,3,25.15,233.5620915,8079.632,341,329.780898,0.329780898,75.7638635,3.334367633,0.909924001,0.029352387,29.35238712,0.086077382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,92,T3,4,25.16,233.5555556,7967.8189,343,325.217098,0.325217098,74.71537609,3.288223702,0.897331667,0.028946183,28.9461828,0.084391203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,119,T3,5,24.98,233.6732026,8571.0957,345,349.8406408,0.349840641,80.37238882,3.537188832,0.96527239,0.031137819,31.13781902,0.090254548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,11,T4,1,24.91,233.7189542,6508.3596,419,265.6473306,0.265647331,61.02981773,2.685922279,0.732968111,0.023644133,23.64413261,0.056429911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,38,T4,2,24.75,233.8235294,7018.408,419,286.4656327,0.286465633,65.81261445,2.896413162,0.790409499,0.025497081,25.49708063,0.060852221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,65,T4,3,25.15,233.5620915,6885.14,417,281.0261224,0.281026122,64.56294137,2.84141505,0.775400926,0.025012933,25.01293309,0.059983053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,92,T4,4,25.16,233.5555556,6531.6941,414,266.5997592,0.266599759,61.24862867,2.695552148,0.73559603,0.023728904,23.72890421,0.057316194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,119,T4,5,24.98,233.6732026,6335.5707,412,258.5947224,0.258594722,59.40955154,2.614614363,0.713508714,0.02301641,23.01641013,0.055865073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,11,T5,1,24.91,233.7189542,10052.5366,675,410.3076163,0.410307616,94.26407177,4.148561799,1.132111502,0.036519726,36.51972587,0.054103298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,38,T5,2,24.75,233.8235294,9708.184,673,396.2524082,0.396252408,91.03502825,4.006451593,1.093330689,0.035268732,35.26873191,0.052405248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,65,T5,3,25.15,233.5620915,9733.004,671,397.2654694,0.397265469,91.26776894,4.016694511,1.096125905,0.0353589,35.35890016,0.052695827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,92,T5,4,25.16,233.5555556,9369.8701,669,382.4436776,0.382443678,87.86261048,3.866833487,1.055229952,0.034039676,34.03967587,0.050881429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,119,T5,5,24.98,233.6732026,9524.1981,672,388.7427796,0.38874278,89.30976618,3.93052281,1.072610292,0.034600332,34.600332,0.051488589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,11,T6,1,24.91,233.7189542,5472.3456,334,223.3610449,0.223361045,51.31496645,2.258371674,0.616292747,0.019880411,19.8804112,0.059522189,26607.2717,19.43555274,22033.2418,15.42944104,17.39024437,21.763,1.532,459.6498,3.427812,62.9336,3.150847,19.97355
low_C_no_N_low_P,low_C,no_N,low_P,38,T6,2,24.75,233.8235294,5641.708,326,230.2737959,0.230273796,52.90310187,2.328265513,0.635366254,0.020495686,20.4956856,0.062870201,25930.6605,18.74957375,22368.3,15.77454161,17.24347037,22.941,NA,499.6716,2.229135,NA,NA,NA
low_C_no_N_low_P,low_C,no_N,low_P,65,T6,3,25.15,233.5620915,5626.832,319,229.6666122,0.229666612,52.7636075,2.322126366,0.633690926,0.020441643,20.44164278,0.064080385,28017.7464,20.14216132,22244.976,15.81021748,17.96380357,22.042,2.192,495.2529,1.820294,79.15712,4.798304,16.4969
low_C_no_N_low_P,low_C,no_N,low_P,92,T6,4,25.16,233.5555556,4889.8209,308,199.5845265,0.199584527,45.85254913,2.017970687,0.550689115,0.017764165,17.764165,0.05767586,27886.0284,19.65188753,20791.3851,14.94707771,17.32292295,22.791,2.676,478.9586,2.062921,70.72256,7.527474,9.395257
low_C_no_N_low_P,low_C,no_N,low_P,119,T6,5,24.98,233.6732026,5132.2125,300,209.4780612,0.209478061,48.12548979,2.118002805,0.577987132,0.018644746,18.6447462,0.062149154,27535.2332,19.33654017,20991.9813,15.16761655,17.28177155,24.081,3.232,457.5755,0.922185,142.1281,9.696281,14.658
low_C_no_N_no_P,low_C,no_N,no_P,2,T1,1,24.61,233.9150327,4574.8223,359,186.7274408,0.186727441,43.67835542,1.922284422,0.524577049,0.021315605,21.31560539,0.059374945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,29,T1,2,24.91,233.7189542,5318.125,397,217.0663265,0.217066327,50.73251484,2.232737978,0.609297503,0.024459956,24.45995597,0.06161198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,56,T1,3,25.23,233.5098039,5726.2358,427,233.7239102,0.23372391,54.57682444,2.401926044,0.655467662,0.025979693,25.97969328,0.060842373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,83,T1,4,24.73,233.8366013,5166.1034,366,210.8613633,0.210861363,49.30710453,2.17000567,0.592178325,0.023945747,23.94574709,0.065425538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,110,T1,5,25.39,233.4052288,5763.2468,396,235.2345633,0.235234563,54.90497705,2.41636804,0.659408774,0.0259712,25.97120025,0.065583839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,2,T2,1,24.61,233.9150327,12278.9195,673,501.1803878,0.501180388,117.2336268,5.159451915,1.407975858,0.057211534,57.21153424,0.085009709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,29,T2,2,24.91,233.7189542,12959.522,650,528.9600816,0.528960082,123.6279971,5.440868153,1.484772245,0.05960547,59.60546951,0.091700722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,56,T2,3,25.23,233.5098039,1426.484,627,58.22383673,0.058223837,13.5958367,0.598352773,0.163285999,0.006471898,6.471898484,0.010322007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,83,T2,4,24.73,233.8366013,14241.7657,713,581.2965592,0.581296559,133.5470715,5.877406617,1.603900329,0.05173872,51.73872028,0.072564825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,110,T2,5,25.39,233.4052288,14268.3081,688,582.3799224,0.582379922,133.7959634,5.888360349,1.60688952,0.051835146,51.83514581,0.075341782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,2,T3,1,24.61,233.9150327,8262.8361,336,337.2586163,0.337258616,77.48179451,3.409973777,0.930556352,0.030017947,30.01794684,0.089339128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,29,T3,2,24.91,233.7189542,8508.602,337,347.2898776,0.347289878,79.78637647,3.511398428,0.958234381,0.030910786,30.9107865,0.091723402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,56,T3,3,25.23,233.5098039,7748.84,341,316.2791837,0.316279184,72.66197966,3.197853725,0.872670376,0.028150657,28.15065728,0.082553247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,83,T3,4,24.73,233.8366013,8362.9686,342,341.3456571,0.341345657,78.42075127,3.451297263,0.941833223,0.030381717,30.38171686,0.088835429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,110,T3,5,25.39,233.4052288,8044.299,343,328.3387347,0.328338735,75.43254091,3.319786125,0.905944816,0.029224026,29.22402633,0.085201243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,2,T4,1,24.61,233.9150327,6778.8704,420,276.6885878,0.276688588,63.56643615,2.797558855,0.763432898,0.024626868,24.62686768,0.058635399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,29,T4,2,24.91,233.7189542,7117.442,419,290.5078367,0.290507837,66.74127041,2.937283311,0.801562658,0.02585686,25.85685992,0.061710883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,56,T4,3,25.23,233.5098039,7257.212,416,296.2127347,0.296212735,68.05191367,2.994964721,0.817303483,0.026364628,26.36462849,0.063376511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,83,T4,4,24.73,233.8366013,7035.2961,415,287.1549429,0.287154943,65.97097657,2.903382679,0.792311429,0.025558433,25.55843318,0.061586586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,110,T4,5,25.39,233.4052288,6892.1334,412,281.3115673,0.281311567,64.62851948,2.844301142,0.776188519,0.025038339,25.03833932,0.060772668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,2,T5,1,24.61,233.9150327,10024.5954,678,409.1671592,0.409167159,94.00206315,4.137030799,1.128964778,0.036418219,36.41821866,0.053714187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,29,T5,2,24.91,233.7189542,9984.578,672,407.5337959,0.407533796,93.62681427,4.120516096,1.124458039,0.03627284,36.27283998,0.05397744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,56,T5,3,25.23,233.5098039,9710.216,672,396.3353469,0.396335347,91.05408261,4.007290175,1.093559532,0.035276114,35.27611394,0.052494217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,83,T5,4,24.73,233.8366013,9403.617,670,383.821102,0.383821102,88.17905998,3.88076043,1.05903051,0.034162275,34.16227453,0.050988469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,110,T5,5,25.39,233.4052288,10207.4631,670,416.6311469,0.416631147,95.7168397,4.212498115,1.149559245,0.037082556,37.08255628,0.055347099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
low_C_no_N_no_P,low_C,no_N,no_P,2,T6,1,24.61,233.9150327,5449.093,339,222.4119592,0.222411959,51.0969235,2.248775603,0.613674051,0.019795937,19.79593714,0.058395095,25116.5779,18.36007156,22252.5588,15.48542714,16.88739276,8.036,1.011,528.509,1.415684,41.12225,5.26612,7.808832
low_C_no_N_no_P,low_C,no_N,no_P,29,T6,2,24.91,233.7189542,6260.078,328,255.5133878,0.255513388,58.7016457,2.583459427,0.705006765,0.022742154,22.74215371,0.069335834,26786.249,19.35422616,23362.098,16.4637759,17.89095505,9.051,0,510.9717,3.382733,76.11159,6.647739,11.44924
low_C_no_N_no_P,low_C,no_N,no_P,56,T6,3,25.23,233.5098039,5532.584,320,225.8197551,0.225819755,51.87983054,2.283231342,0.623076765,0.02009925,20.09925048,0.062810158,14901.5598,10.68212172,22500.012,15.98012216,13.34340771,7.195,0.018,471.6083,0.952137,89.03284,6.672284,13.34368
low_C_no_N_no_P,low_C,no_N,no_P,83,T6,4,24.73,233.8366013,4884.8115,311,199.3800612,0.199380061,45.80557527,2.015903367,0.550124959,0.017745966,17.74596642,0.057060985,27770.8377,19.54316517,21323.7246,15.27487436,17.42795964,8.502,0.661,470.6116,1.74416,110.5112,8.27969,13.34726
low_C_no_N_no_P,low_C,no_N,no_P,110,T6,5,25.39,233.4052288,5742.6984,303,234.3958531,0.234395853,53.85010328,2.369943045,0.64673974,0.020862572,20.86257227,0.068853374,28075.8539,19.67473994,22842.2949,16.4926317,18.10744979,8.704,3.709,430.8628,1.741194,108.4643,8.332757,13.01661
no_C_high_N_high_P,no_C,high_N,high_P,25,T1,1,25.18,233.5424837,2055.0805,353,83.88083673,0.083880837,19.58973894,0.862144411,0.235272765,0.009343636,9.343636406,0.026469225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,52,T1,2,24.58,233.9346405,2231.3944,387,91.07732245,0.091077322,21.30614069,0.937683252,0.25588675,0.010410364,10.4103641,0.026900166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,79,T1,3,24.52,233.9738562,2019.6578,329,82.43501224,0.082435012,19.2876377,0.848848935,0.231644529,0.009447167,9.447166754,0.028714793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,106,T1,4,24.82,233.7777778,2146.0382,362,87.59339592,0.087593396,20.47738945,0.90120991,0.245933447,0.00990868,9.908680389,0.027372045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,133,T1,5,25.02,233.6470588,2355.2364,399,96.13209796,0.096132098,22.46098195,0.988507815,0.269756393,0.01078163,10.78163042,0.02702163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,25,T2,1,25.18,233.5424837,1598.03,653,65.22571429,0.065225714,15.23297531,0.670403244,0.182948034,0.007265609,7.265608956,0.011126507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,52,T2,2,24.58,233.9346405,1744.688,630,71.2117551,0.071211755,16.65889633,0.733158028,0.200073345,0.00813968,8.139680429,0.012920128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,79,T2,3,24.52,233.9738562,1805.8818,717,73.70946122,0.073709461,16.93401162,0.745265851,0.20337748,0.006560564,6.560563857,0.009150019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,106,T2,4,24.82,233.7777778,1784.9151,691,72.85367755,0.072853678,16.73740388,0.736613145,0.201016221,0.006484394,6.484394213,0.009384073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,133,T2,5,25.02,233.6470588,1750.8432,670,71.46298776,0.071462988,16.41790681,0.722552079,0.197179061,0.006360615,6.360614863,0.009493455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,25,T3,1,25.18,233.5424837,897.098,339,36.6162449,0.036616245,8.412216103,0.370221631,0.101030715,0.003259055,3.259055335,0.009613733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,52,T3,2,24.58,233.9346405,1044.68,341,42.64,0.04264,9.7961136,0.43112696,0.117651324,0.003795204,3.795204011,0.011129631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,79,T3,3,24.52,233.9738562,957.4177,342,39.07827347,0.039078273,8.977842547,0.39511485,0.107823889,0.00347819,3.478189967,0.010170146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,106,T3,4,24.82,233.7777778,968.1213,344,39.5151551,0.039515155,9.078211733,0.399532098,0.109029323,0.003517075,3.517074933,0.010224055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,133,T3,5,25.02,233.6470588,1308.3856,344,53.40349388,0.053403494,12.26891868,0.539955111,0.147349713,0.004753217,4.753216561,0.01381749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,25,T4,1,25.18,233.5424837,745.346,419,30.42228571,0.030422286,6.98921592,0.307595393,0.083940483,0.002707758,2.707757523,0.006462428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,52,T4,2,24.58,233.9346405,887.996,416,36.24473469,0.036244735,8.326865349,0.366465344,0.100005653,0.003225989,3.225988801,0.007754781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,79,T4,3,24.52,233.9738562,756.7513,416,30.88780816,0.030887808,7.096165047,0.312302224,0.085224942,0.002749192,2.749191685,0.006608634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,106,T4,4,24.82,233.7777778,836.2161,413,34.13126939,0.034131269,7.841317829,0.345096398,0.094174227,0.003037878,3.037878294,0.007355638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,133,T4,5,25.02,233.6470588,898.44,412,36.67102041,0.03667102,8.424800229,0.370775458,0.101181851,0.003263931,3.263930669,0.007922162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,25,T5,1,25.18,233.5424837,1144.514,672,46.71485714,0.046714857,10.73227128,0.472327259,0.128894578,0.00415789,4.157889615,0.006187336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,52,T5,2,24.58,233.9346405,971.252,672,39.64293878,0.039642939,9.107568754,0.400824101,0.109381901,0.003528448,3.528448411,0.005250667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,79,T5,3,24.52,233.9738562,1002.587,670,40.92191837,0.040921918,9.401401526,0.413755681,0.112910832,0.003642285,3.642284914,0.005436246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,106,T5,4,24.82,233.7777778,942.6726,670,38.47643265,0.038476433,8.839575638,0.389029724,0.106163303,0.003424623,3.424622691,0.005111377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,133,T5,5,25.02,233.6470588,1163.9504,672,47.50817959,0.04750818,10.91452918,0.480348429,0.131083495,0.0042285,4.228499853,0.00629241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_high_P,no_C,high_N,high_P,25,T6,1,25.18,233.5424837,597.998,330,24.40808163,0.024408082,5.607512674,0.246786633,0.067346227,0.002172459,2.172458943,0.006583209,4550.2085,3.383054647,2487.858,1.750779733,2.544492589,40.998,1.462,19.1284,144.5814,50.79711,32.9651,1.540936
no_C_high_N_high_P,no_C,high_N,high_P,52,T6,2,24.58,233.9346405,618.956,322,25.2635102,0.02526351,5.804038834,0.255435749,0.069706506,0.002248597,2.248596981,0.00698322,5020.7624,3.69717408,2478.204,1.757591489,2.709164162,37.271,NA,12.91996,144.7929,47.1164,7.347354,6.412703
no_C_high_N_high_P,no_C,high_N,high_P,79,T6,3,24.52,233.9738562,597.6363,313,24.39331837,0.024393318,5.604120962,0.246637364,0.067305493,0.002171145,2.171144927,0.006936565,4782.9573,3.445934654,2356.9746,1.684756683,2.561870075,40.642,1.394,14.60725,161.5894,49.72317,8.269768,6.012644
no_C_high_N_high_P,no_C,high_N,high_P,106,T6,4,24.82,233.7777778,697.8042,303,28.48180408,0.028481804,6.54340967,0.28797546,0.07858635,0.002535044,2.535043553,0.00836648,4899.0746,3.506853686,2476.6929,1.786935714,2.650293748,41.5,2.656,17.66906,159.3532,50.24757,16.6462,3.018561
no_C_high_N_high_P,no_C,high_N,high_P,133,T6,5,25.02,233.6470588,715.2976,297,29.19582041,0.02919582,6.707447781,0.295194777,0.080556448,0.002598595,2.598595092,0.008749478,5414.4652,3.831893277,2777.688,2.011359884,2.932051969,41.878,2.585,15.53481,168.3089,50.35744,4.247824,11.85488
no_C_high_N_low_P,no_C,high_N,low_P,16,T1,1,24.65,233.8888889,2100.7099,348,85.74326122,0.085743261,20.0543961,0.882593972,0.240853297,0.009770925,9.770924833,0.02807737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,43,T1,2,24.95,233.6928105,2078.076,383,84.81942857,0.084819429,19.82169064,0.872352605,0.238058505,0.009541423,9.541423032,0.024912332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,70,T1,3,25.24,233.503268,2433.0446,413,99.30794286,0.099307943,23.18872919,1.020535972,0.278496638,0.01103394,11.03393968,0.026716561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,97,T1,4,25.34,233.4379085,2274.1172,355,92.8211102,0.09282111,21.66796583,0.953607176,0.26023227,0.010269624,10.2696239,0.028928518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,124,T1,5,24.93,233.7058824,2427.7132,393,99.09033469,0.099090335,23.1579941,1.01918332,0.278127509,0.011156338,11.15633811,0.028387629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,16,T2,1,24.65,233.8888889,1739.1866,662,70.98720816,0.070987208,16.60311924,0.730703278,0.199403462,0.00808939,8.089389943,0.012219622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,43,T2,2,24.95,233.6928105,1543.624,638,63.00506122,0.063005061,14.72382983,0.647995751,0.176833196,0.007087503,7.087502856,0.011108939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,70,T2,3,25.24,233.503268,2209.508,619,90.184,0.090184,20.71887216,0.911837564,0.248833655,0.008026892,8.026892085,0.012967515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,97,T2,4,25.34,233.4379085,1769.7246,700,72.23365714,0.072233657,16.59496039,0.730344207,0.199305474,0.006429209,6.429208849,0.009184584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,124,T2,5,24.93,233.7058824,1924.0144,676,78.5312,0.0785312,18.04175789,0.794017765,0.216681512,0.006989726,6.989726201,0.010339832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,16,T3,1,24.65,233.8888889,868.4528,337,35.44705306,0.035447053,8.14360597,0.358400099,0.097804708,0.003154991,3.154990571,0.00936199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,43,T3,2,24.95,233.6928105,1061.308,338,43.31869388,0.043318694,9.952036731,0.437989137,0.119523961,0.003855612,3.85561165,0.011407135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,70,T3,3,25.24,233.503268,1053.62,340,43.00489796,0.043004898,9.879945257,0.434816391,0.118658143,0.003827682,3.827682017,0.011257888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,97,T3,4,25.34,233.4379085,1184.5029,344,48.34705714,0.048347057,11.10725291,0.4888302,0.133398107,0.004303165,4.303164756,0.0125092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,124,T3,5,24.93,233.7058824,1163.7968,343,47.5019102,0.04750191,10.91308885,0.48028504,0.131066197,0.004227942,4.227941842,0.012326361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,16,T4,1,24.65,233.8888889,787.5874,421,32.14642449,0.032146424,7.385319562,0.325027914,0.088697688,0.002861216,2.86121574,0.006796237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,43,T4,2,24.95,233.6928105,771.064,417,31.472,0.031472,7.23037728,0.318208904,0.086836831,0.002801188,2.801188101,0.006717477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,70,T4,3,25.24,233.503268,782.348,415,31.93257143,0.031932571,7.33618896,0.322865676,0.088107629,0.002842182,2.842181594,0.00684863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,97,T4,4,25.34,233.4379085,926.2152,414,37.80470204,0.037804702,8.685252247,0.382237951,0.104309879,0.003364835,3.364834822,0.00812762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,124,T4,5,24.93,233.7058824,836.8976,411,34.15908571,0.034159086,7.847708352,0.345377645,0.094250977,0.003040354,3.040354107,0.007397455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,16,T5,1,24.65,233.8888889,1117.7396,674,45.62202449,0.045622024,10.48120391,0.461277784,0.125879259,0.004060621,4.060621255,0.006024661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,43,T5,2,24.95,233.6928105,924.928,672,37.75216327,0.037752163,8.673181989,0.381706739,0.104164916,0.003360159,3.36015857,0.005000236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_low_P,no_C,high_N,low_P,70,T5,3,25.24,233.503268,992.78,671,40.52163265,0.040521633,9.309439886,0.409708449,0.111806373,0.003606657,3.606657194,0.005375048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
